Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes
2019,feb,15,landfill,l-landfill,14340.0,mission trail,6/7/19,1371.9,500 el camino real
2019,feb,19,landfill,l-landfill,11500.0,mission trail,6/7/19,1371.9,500 el camino real
2019,feb,22,landfill,l-landfill,15180.0,mission trail,6/7/19,1371.9,500 el camino real
2019,feb,26,landfill,l-landfill,12740.0,mission trail,6/7/19,1371.9,500 el camino real
2019,jan,15,landfill,l-landfill,552.0,mission trail,rg,167.13,110 franklin street garbage refuse
2019,jan,8,landfill,l-landfill,12720.0,mission trail,rg,1371.9,500 el camino real
2019,jan,11,landfill,l-landfill,13240.0,mission trail,rg,1371.9,500 el camino real
2019,jan,15,landfill,l-landfill,10200.0,mission trail,rg,1371.9,500 el camino real
2019,jan,18,landfill,l-landfill,15420.0,mission trail,rg,1371.9,500 el camino real
2019,jan,22,landfill,l-landfill,9140.0,mission trail,rg,1371.9,500 el camino real
2019,jan,25,landfill,l-landfill,15420.0,mission trail,rg,1371.9,500 el camino real
2019,jan,29,landfill,l-landfill,14780.0,mission trail,rg,1371.9,500 el camino real
2019,jan,31,landfill,l-landfill,6200.0,mission trail,rg,1140.8,500 el camino real
2019,jul,15,landfill,l-landfill,552.0,mission trail,1/6/19,176.82,110 franklin street 2 yd garbage/refuse
2019,jul,15,landfill,l-landfill,552.0,mission trail,1/6/19,176.82,990 benton st
2019,jul,15,landfill,l-landfill,1104.0,mission trail,1/6/19,342.0,425 el camino real
2019,jul,15,landfill,l-landfill,2208.0,mission trail,1/6/19,669.75,443 el camino real
2019,jul,15,landfill,l-landfill,1656.0,mission trail,1/6/19,508.5,455 el camino real
2019,jun,15,landfill,l-landfill,552.0,mission trail,6/12/19,167.13,110 franklin street
2019,jun,11,landfill,l-landfill,1960.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,11,landfill,l-landfill,2540.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,11,landfill,l-landfill,1840.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,11,landfill,l-landfill,2200.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,11,landfill,l-landfill,980.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,12,landfill,l-landfill,1160.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,12,landfill,l-landfill,2680.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,12,landfill,l-landfill,1920.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,13,landfill,l-landfill,2500.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,13,landfill,l-landfill,1860.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,13,landfill,l-landfill,2420.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,13,landfill,l-landfill,4840.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,14,landfill,l-landfill,3140.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,14,landfill,l-landfill,7060.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,14,landfill,l-landfill,6800.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,14,landfill,l-landfill,4000.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,14,landfill,l-landfill,5260.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,14,landfill,l-landfill,11440.0,mission trail,1/6/19,1140.8,500 el camino real
2019,jun,4,landfill,l-landfill,12820.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,7,landfill,l-landfill,10380.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,10,landfill,l-landfill,9700.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,11,landfill,l-landfill,7060.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,12,landfill,l-landfill,4600.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,14,landfill,l-landfill,14540.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,15,landfill,l-landfill,12180.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,17,landfill,l-landfill,6480.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,21,landfill,l-landfill,15920.0,mission trail,1/6/19,1371.9,500 el camino real
2019,jun,28,landfill,l-landfill,19120.0,mission trail,1/6/19,1371.9,500 el camino real
2019,mar,15,landfill,l-landfill,552.0,mission trail,6/7/19,167.13,110 franklin street
2019,mar,15,landfill,l-landfill,552.0,mission trail,6/7/19,167.13,990 benton st
2019,mar,15,landfill,l-landfill,1104.0,mission trail,6/7/19,323.25,425 el camino real 4 yd garbage/refuse 1x/week
2019,mar,15,landfill,l-landfill,2208.0,mission trail,6/7/19,633.01,443 el camino real 4 yd garbage/refuse 2x/week
2019,mar,15,landfill,l-landfill,1656.0,mission trail,6/7/19,480.62,455 el camino real 3 yd garbage/refuse 2x/week
2019,mar,1,landfill,l-landfill,13860.0,mission trail,6/7/19,1371.9,500 el camino real 30 yd garbage
2019,mar,5,landfill,l-landfill,13120.0,mission trail,6/7/19,1371.9,500 el camino real 30 yd garbage
2019,mar,8,landfill,l-landfill,13080.0,mission trail,6/7/19,1371.9,500 el camino real 30 yd garbage
2019,mar,12,landfill,l-landfill,12080.0,mission trail,6/7/19,1371.9,500 el camino real 30 yd garbage
2019,mar,15,landfill,l-landfill,12780.0,mission trail,6/7/19,1371.9,500 el camino real 30 yd garbage
2019,mar,19,landfill,l-landfill,10960.0,mission trail,6/7/19,1371.9,500 el camino real 30 yd garbage
2019,mar,22,landfill,l-landfill,14060.0,mission trail,6/7/19,1371.9,500 el camino real 30 yd garbage
2019,mar,26,landfill,l-landfill,12280.0,mission trail,6/7/19,1371.9,500 el camino real 30 yd garbage
2019,may,15,landfill,l-landfill,552.0,mission trail,6/7/19,167.13,110 franklin street 2 yd garbage 1x/week
2019,may,15,landfill,l-landfill,552.0,mission trail,6/7/19,167.13,990 benton street 2 yd garbage 1x/weekly
2019,may,15,landfill,l-landfill,1104.0,mission trail,6/12/19,323.25,425 el camino real 4 yd garbage 1x/week
2019,may,15,landfill,l-landfill,2208.0,mission trail,6/12/19,633.01,443 el camino real 4 yd garbage 2x/week
2019,may,15,landfill,l-landfill,1656.0,mission trail,6/12/19,480.62,455 el camino real 3 yd garbage 2x/week
2019,may,3,landfill,l-landfill,12300.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,may,7,landfill,l-landfill,11700.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,may,10,landfill,l-landfill,13580.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,may,14,landfill,l-landfill,12180.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,may,17,landfill,l-landfill,12720.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,may,21,landfill,l-landfill,13440.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,may,24,landfill,l-landfill,13340.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,may,28,landfill,l-landfill,9940.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,may,31,landfill,l-landfill,13400.0,mission trail,6/12/19,1371.9,500 el camino real 30 yd garbage
2019,feb,15,compost,c-foodscraps,72000.0,mission trail,rg,1483.5,500 el camino real
2019,feb,15,compost,c-organics,48600.0,mission trail,rg,4592.94,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2019,feb,4,compost,c-yardwaste,9360.0,mission trail,6/3/19,995.4,500 el camino real
2019,feb,11,compost,c-yardwaste,9560.0,mission trail,6/3/19,1003.9,500 el camino real
2019,feb,15,compost,c-yardwaste,10340.0,mission trail,6/3/19,1037.05,500 el camino real
2019,feb,21,compost,c-yardwaste,6260.0,mission trail,6/3/19,863.65,500 el camino real
2019,feb,27,compost,c-yardwaste,7260.0,mission trail,6/3/19,906.15,500 el camino real
2019,feb,15,reuse,d-food recovery network,380.0,food recovery network,6/7/19,1137.86,500 el camino real
2019,feb,15,recycle,r-confidential shredding,5352.0,corodata,6/3/19,1137.86,500 el camino real
2019,feb,24,recycle,r-construction & demolition,5548242.0,other,7/18/19,1137.86,500 el camino real
2019,feb,15,recycle,r-mixed recycling,1048.0,mission trail,rg,117.92,990 benton street
2019,feb,15,recycle,r-mixed recycling,4192.0,mission trail,rg,227.79,425 el camino real
2019,feb,15,recycle,r-mixed recycling,4192.0,mission trail,rg,445.61,443 el camino real
2019,feb,15,recycle,r-mixed recycling,1048.0,mission trail,5/31/19,117.92,475 el camino real
2019,feb,15,recycle,r-mixed recycling,3144.0,mission trail,5/31/19,338.62,455 el camino real
2019,feb,4,recycle,r-mixed recycling,10040.0,mission trail,6/7/19,1242.24,500 el camino real
2019,feb,7,recycle,r-mixed recycling,10480.0,mission trail,6/7/19,1244.88,500 el camino real
2019,feb,11,recycle,r-mixed recycling,7700.0,mission trail,6/7/19,1228.2,500 el camino real
2019,feb,14,recycle,r-mixed recycling,10980.0,mission trail,6/7/19,1247.88,500 el camino real
2019,feb,18,recycle,r-mixed recycling,5840.0,mission trail,6/7/19,1217.04,500 el camino real
2019,feb,21,recycle,r-mixed recycling,7760.0,mission trail,6/7/19,1228.56,500 el camino real
2019,feb,25,recycle,r-mixed recycling,11120.0,mission trail,6/7/19,1248.72,500 el camino real
2019,feb,28,recycle,r-mixed recycling,6220.0,mission trail,6/7/19,1219.32,500 el camino real
2019,feb,15,reuse,d-share shelf,7.31,other,2/24/2020,84.66,500 el camino real
2019,jan,15,compost,c-yardwaste,10080.0,mission trail,rg,1026.0,yard waste 30 yard bin
2019,jan,15,compost,c-yardwaste,10360.0,mission trail,rg,1037.9,yard waste 30 yard bin
2019,jan,15,compost,c-yardwaste,5840.0,mission trail,rg,845.8,yard waste 30 yard bin
2019,jan,15,compost,c-yardwaste,12520.0,mission trail,rg,1129.7,yard waste 30 yard bin
2019,jan,15,compost,c-yardwaste,13480.0,mission trail,rg,1170.5,yard waste 30 yard bin
2019,jan,15,reuse,d-food recovery network,440.0,food recovery network,6/7/19,1137.86,500 el camino real
2019,jan,15,recycle,r-confidential shredding,6600.0,corodata,6/3/19,1137.86,500 el camino real
2019,jan,24,recycle,r-construction & demolition,1254000.0,other,7/18/19,1137.86,500 el camino real
2019,jan,8,recycle,r-e-waste,85.0,other,6/14/19,29.75,digitial green global
2019,jan,8,recycle,r-e-waste,290.0,other,6/14/19,217.5,digitial green global
2019,jan,7,recycle,r-mixed recycling,11700.0,mission trail,rg,1252.2,500 el camino real
2019,jan,10,recycle,r-mixed recycling,9440.0,mission trail,rg,1238.64,500 el camino real
2019,jan,14,recycle,r-mixed recycling,3540.0,mission trail,rg,1203.24,500 el camino real
2019,jan,17,recycle,r-mixed recycling,9460.0,mission trail,rg,1238.76,500 el camino real
2019,jan,21,recycle,r-mixed recycling,9500.0,mission trail,rg,1239.0,500 el camino real
2019,jan,24,recycle,r-mixed recycling,9420.0,mission trail,rg,1238.52,500 el camino real
2019,jan,28,recycle,r-mixed recycling,8260.0,mission trail,rg,1231.56,500 el camino real
2019,jan,31,recycle,r-mixed recycling,7400.0,mission trail,rg,1226.4,500 el camino real
2019,jan,31,recycle,r-mixed recycling,5760.0,mission trail,rg,764.56,500 el camino real
2019,jan,15,reuse,d-share shelf,15.36,other,2/24/2020,110.01,500 el camino real
2019,jul,3,compost,c-yardwaste,11700.0,mission trail,9/23/19,1118.55,500 el camino real
2019,jul,12,compost,c-yardwaste,10840.0,mission trail,9/23/19,1082.0,500 el camino real
2019,jul,19,compost,c-yardwaste,11440.0,mission trail,9/23/19,1107.5,500 el camino real
2019,jul,25,compost,c-yardwaste,12020.0,mission trail,9/23/19,1132.15,500 el camino real
2019,jul,15,reuse,d-food recovery network,68.0,food recovery network,10/8/19,1137.86,500 el camino real
2019,jul,15,recycle,r-confidential shredding,8025.0,corodata,9/18/19,1137.86,500 el camino real
2019,jul,26,recycle,r-e-waste,2268.0,other,9/24/19,793.8,dg global
2019,jul,26,recycle,r-e-waste,455.0,other,9/24/19,341.25,dg global
2019,jul,15,recycle,r-mixed recycling,1048.0,mission trail,1/6/19,122.64,990 benton st
2019,jul,15,recycle,r-mixed recycling,2096.0,mission trail,1/6/19,236.9,425 el camino real
2019,jul,15,recycle,r-mixed recycling,4192.0,mission trail,1/6/19,463.43,443 el camino real
2019,jul,15,recycle,r-mixed recycling,1048.0,mission trail,1/6/19,122.64,475 el camino real
2019,jul,15,recycle,r-mixed recycling,3144.0,mission trail,1/6/19,352.17,455 el camino real
2019,jul,15,compost,c-foodscraps,72000.0,mission trail,2/18/2020,1643.18,500 el camino real 3yd food scraps
2019,jul,15,compost,c-organics,48600.0,mission trail,2/18/2020,4929.54,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2019,jul,3,recycle,r-mixed recycling,0.0,mission trail,2/18/2020,1228.8,500 el camino real 40yd recycling compactor
2019,jul,11,recycle,r-mixed recycling,11320.0,mission trail,2/18/2020,1296.72,500 el camino real 40yd recycling compactor
2019,jul,18,recycle,r-mixed recycling,8380.0,mission trail,2/18/2020,1279.08,500 el camino real 40yd recycling compactor
2019,jul,25,recycle,r-mixed recycling,10220.0,mission trail,2/18/2020,1290.12,500 el camino real 40yd recycling compactor
2019,jul,15,reuse,d-share shelf,2.73,other,2/24/2020,214.85,500 el camino real
2019,jun,31,compost,c-foodscraps,72000.0,mission trail,1/6/19,11643.18,500 el camino real
2019,jun,3,compost,c-yardwaste,8200.0,mission trail,9/23/19,946.1,500 el camino real
2019,jun,7,compost,c-yardwaste,8260.0,mission trail,9/23/19,948.65,500 el camino real
2019,jun,19,compost,c-yardwaste,10620.0,mission trail,9/23/19,1048.95,500 el camino real
2019,jun,25,compost,c-yardwaste,10280.0,mission trail,9/23/19,1034.5,500 el camino real
2019,jun,31,compost,c-yardwaste,48600.0,mission trail,1/6/19,4929.54,500 el camino real
2019,jun,15,reuse,d-food recovery network,40.0,food recovery network,10/8/19,1137.86,500 el camino real
2019,jun,15,recycle,r-confidential shredding,6750.0,corodata,12/10/19,1137.86,500 el camino real
2019,jun,15,recycle,r-e-waste,2334.0,other,9/24/19,816.9,dg global
2019,jun,15,recycle,r-e-waste,1775.0,other,9/24/19,1331.25,dg global
2019,jun,3,recycle,r-mixed recycling,7660.0,mission trail,1/6/19,1182.0,500 el camino real
2019,jun,6,recycle,r-mixed recycling,6500.0,mission trail,1/6/19,1227.96,500 el camino real
2019,jun,10,recycle,r-mixed recycling,11580.0,mission trail,1/6/19,1221.0,500 el camino real
2019,jun,11,recycle,r-mixed recycling,5980.0,mission trail,1/6/19,1251.48,500 el camino real
2019,jun,12,recycle,r-mixed recycling,4420.0,mission trail,1/6/19,1217.88,500 el camino real
2019,jun,14,recycle,r-mixed recycling,19260.0,mission trail,1/6/19,1208.52,500 el camino real
2019,jun,15,recycle,r-mixed recycling,5160.0,mission trail,1/6/19,1297.56,500 el camino real
2019,jun,17,recycle,r-mixed recycling,5000.0,mission trail,1/6/19,1212.96,500 el camino real
2019,jun,21,recycle,r-mixed recycling,14500.0,mission trail,1/6/19,1212.0,500 el camino real
2019,jun,27,recycle,r-mixed recycling,11500.0,mission trail,1/6/19,1269.0,500 el camino real
2019,jun,15,reuse,d-donations,91847.0,other,rg,1137.86,"email to marissa pimental for jan-dec 2019 donations. 1,491 pieces of furniture"
2019,jun,15,reuse,d-donations,6750.0,other,1/24/2020,1137.86,from cara
2019,jun,15,reuse,d-donations,160.0,other,1/24/2020,1137.86,share shelf data
2019,jun,15,reuse,d-donations,1688.0,other,1/24/2020,1137.86,zwz collected data
2019,jun,15,reuse,d-share shelf,6.62,other,2/24/2020,47.24,500 el camino real
2019,mar,15,compost,c-foodscraps,72000.0,mission trail,6/7/19,1483.5,500 el camino real 3 yd food scraps 5x/week
2019,mar,15,compost,c-yardwaste,48600.0,mission trail,6/7/19,4592.94,500 el camino real 3 yd organics 5x week
2019,mar,4,compost,c-yardwaste,6720.0,mission trail,6/7/19,883.2,scu green waste
2019,mar,7,compost,c-yardwaste,5280.0,mission trail,6/7/19,822.0,scu green waste
2019,mar,18,compost,c-yardwaste,15520.0,mission trail,6/7/19,1257.2,scu green waste
2019,mar,21,compost,c-yardwaste,8340.0,mission trail,6/7/19,952.05,scu green waste
2019,mar,27,compost,c-yardwaste,10800.0,mission trail,6/7/19,1056.6,scu green waste
2019,mar,15,reuse,d-food recovery network,230.0,food recovery network,6/7/19,1137.86,500 el camino real
2019,mar,15,recycle,r-confidential shredding,6000.0,corodata,6/3/19,1137.86,500 el camino real
2019,mar,4,recycle,r-construction & demolition,14800.0,mission trail,6/7/19,556.1,500 el camino real 10 yd c&d/concrete
2019,mar,24,recycle,r-construction & demolition,23379836.0,other,7/18/19,1137.86,500 el camino real
2019,aug,15,landfill,l-landfill,552.0,mission trail,rg,176.82,110 franklin street
2019,aug,2,landfill,l-landfill,15480.0,mission trail,2/7/20,1371.9,500 el camino real
2019,aug,9,landfill,l-landfill,12020.0,mission trail,2/7/20,1451.4,500 el camino real
2019,aug,16,landfill,l-landfill,1520.0,mission trail,2/7/20,1451.4,500 el camino real
2019,aug,23,landfill,l-landfill,13800.0,mission trail,2/7/20,1451.4,500 el camino real
2019,aug,30,landfill,l-landfill,12900.0,mission trail,2/7/20,1451.4,500 el camino real
2019,sep,15,landfill,l-landfill,552.0,mission trail,2/7/20,176.82,990 benton st.
2019,mar,11,recycle,r-e-waste,1759.0,other,6/14/19,615.65,digitial green global
2019,mar,11,recycle,r-e-waste,855.0,other,6/14/19,641.25,digitial green global
2019,mar,15,recycle,r-mixed recycling,1048.0,mission trail,6/7/19,117.92,990 benton st
2019,mar,15,recycle,r-mixed recycling,2096.0,mission trail,6/7/19,227.79,425 el camino real 4 yd recycling 1x/week
2019,mar,15,recycle,r-mixed recycling,4192.0,mission trail,6/7/19,445.61,443 el camino real 4 yd recycling 2x/week
2019,mar,15,recycle,r-mixed recycling,1048.0,mission trail,6/7/19,117.92,475 el camino real 2 yd recycluing 1x/week
2019,mar,15,recycle,r-mixed recycling,3144.0,mission trail,6/7/19,338.62,455 el camino real 3 yd recycling 2x/week
2019,mar,4,recycle,r-mixed recycling,13060.0,mission trail,6/7/19,1260.36,500 el camino real 40 yd recycling
2019,sep,15,landfill,l-landfill,1104.0,mission trail,2/7/20,342.0,425 el camino real
2019,sep,15,landfill,l-landfill,2208.0,mission trail,2/7/20,669.72,443 el camino real
2019,sep,15,landfill,l-landfill,1656.0,mission trail,2/7/20,508.5,455 el camino real
2019,mar,7,recycle,r-mixed recycling,10020.0,mission trail,6/7/19,1242.12,500 el camino real 40 yd recycling
2019,mar,11,recycle,r-mixed recycling,9060.0,mission trail,6/7/19,1236.36,500 el camino real 40 yd recycling
2019,mar,14,recycle,r-mixed recycling,7680.0,mission trail,6/7/19,1228.08,500 el camino real 40 yd recycling
2019,mar,18,recycle,r-mixed recycling,8540.0,mission trail,6/7/19,1233.4,500 el camino real 40 yd recycling
2019,jul,5,landfill,l-landfill,15220.0,mission trail,rg,1451.4,500 el camino real
2019,jul,12,landfill,l-landfill,11000.0,mission trail,rg,1451.4,500 el camino real
2019,jul,19,landfill,l-landfill,13320.0,mission trail,rg,1451.4,500 el camino real
2019,jul,26,landfill,l-landfill,13140.0,mission trail,rg,1451.4,500 el camino real
2019,mar,21,recycle,r-mixed recycling,9600.0,mission trail,6/7/19,1239.6,500 el camino real 40 yd recycling
2019,mar,25,recycle,r-mixed recycling,8800.0,mission trail,6/7/19,1234.8,500 el camino real 40 yd recycling
2019,mar,15,reuse,d-share shelf,7.7,other,2/24/2020,306.4,500 el camino real
2019,may,15,compost,c-foodscraps,72000.0,mission trail,6/12/19,1483.5,500 el camino real 3 yd food scaprs 5x/week
2019,may,15,compost,c-yardwaste,48600.0,mission trail,6/12/19,4592.94,500 el camino real 3 yd food scaprs 5x/week
2019,may,6,compost,c-yardwaste,10200.0,mission trail,6/12/19,1031.1,scu green waste
2019,may,13,compost,c-yardwaste,8840.0,mission trail,6/12/19,973.3,scu green waste
2019,may,16,compost,c-yardwaste,9580.0,mission trail,6/12/19,1004.75,scu green waste
2019,may,22,compost,c-yardwaste,8440.0,mission trail,6/12/19,956.3,scu green waste
2019,may,28,compost,c-yardwaste,10500.0,mission trail,6/12/19,1043.85,scu green waste
2019,may,15,reuse,d-food recovery network,142.0,food recovery network,6/7/19,1137.86,500 el camino real
2019,may,15,recycle,r-confidential shredding,5850.0,corodata,6/3/19,1137.86,500 el camino real
2019,may,15,recycle,r-mixed recycling,1048.0,mission trail,6/7/19,117.92,990 benton street 2 yd recycling 1x/weekly
2019,oct,15,landfill,l-landfill,552.0,mission trail,2/10/2020,176.82,110 franklin 2yd garbage refuse
2019,sep,6,landfill,l-landfill,9820.0,mission trail,2/10/2020,1451.4,500 el camino real 30 yd garbage compact
2019,sep,13,landfill,l-landfill,12900.0,mission trail,2/10/2020,1451.4,500 el camino real 30 yd garbage compact
2019,sep,17,landfill,l-landfill,4480.0,mission trail,2/10/2020,1451.4,500 el camino real 30 yd garbage compact
2019,sep,20,landfill,l-landfill,8240.0,mission trail,2/10/2020,1451.4,500 el camino real 30 yd garbage compact
2019,sep,23,landfill,l-landfill,11200.0,mission trail,2/10/2020,1451.4,500 el camino real 30 yd garbage compact
2019,sep,27,landfill,l-landfill,13400.0,mission trail,2/10/2020,1451.4,500 el camino real 30 yd garbage compact
2019,oct,15,landfill,l-landfill,552.0,mission trail,2/10/2020,176.82,990 benton st. 2yd garbage refuse
2019,may,15,recycle,r-mixed recycling,2096.0,mission trail,6/12/19,227.79,425 el camino real 4 yd recycling 1x/week
2019,may,15,recycle,r-mixed recycling,4192.0,mission trail,6/12/19,445.61,443 el camino real 4 yd recycling 2x/week
2019,may,15,recycle,r-mixed recycling,1048.0,mission trail,6/12/19,117.92,475 el camino real 2 yd recycling 1x/week
2019,may,15,recycle,r-mixed recycling,3144.0,mission trail,6/12/19,338.62,455 el camino real 3 yd recycling 2x/week
2019,may,2,recycle,r-mixed recycling,9740.0,mission trail,7/16/19,1240.44,40-yd recycling compactor
2019,may,6,recycle,r-mixed recycling,9680.0,mission trail,7/16/19,1240.08,40-yd recycling compactor
2019,may,9,recycle,r-mixed recycling,9400.0,mission trail,7/16/19,1238.4,40-yd recycling compactor
2019,may,13,recycle,r-mixed recycling,8260.0,mission trail,7/16/19,1231.56,40-yd recycling compactor
2019,may,16,recycle,r-mixed recycling,9900.0,mission trail,7/16/19,1241.4,40-yd recycling compactor
2019,may,20,recycle,r-mixed recycling,9740.0,mission trail,7/16/19,1240.44,40-yd recycling compactor
2019,may,23,recycle,r-mixed recycling,9360.0,mission trail,7/16/19,1238.16,40-yd recycling compactor
2019,may,27,recycle,r-mixed recycling,8460.0,mission trail,7/16/19,1232.76,40-yd recycling compactor
2019,oct,15,landfill,l-landfill,1104.0,mission trail,2/10/2020,342.0,425 el camino real
2019,may,30,recycle,r-mixed recycling,7540.0,mission trail,7/16/19,1227.24,40-yd recycling compactor
2019,may,15,reuse,d-donations,1318.0,other,1/24/2020,1137.86,2019 swap for good counts
2019,oct,15,landfill,l-landfill,276.0,mission trail,2/10/2020,669.72,443 el camino real
2019,may,15,reuse,d-gleaning,272.0,other,2/17/2020,1137.86,pick lists / harvest records
2019,oct,15,landfill,l-landfill,1656.0,mission trail,2/10/2020,508.5,455 el camino real
2019,may,15,reuse,d-swap for good,1318.0,other,2/18/2020,1137.86,500 el camino real
2019,nov,15,reuse,d-food recovery network,25.0,food recovery network,1/6/20,1137.86,500 el camino real
2019,nov,15,recycle,r-confidential shredding,6450.0,corodata,12/10/19,1137.86,500 el camino real
2019,nov,15,recycle,r-mixed recycling,1048.0,mission trail,2/11/2020,122.64,990 benton 2yd recycling
2019,nov,15,compost,c-foodscraps,72000.0,mission trail,2/11/2020,1643.18,500 el camino real 3yd food scraps
2019,nov,15,compost,c-organics,48600.0,mission trail,2/11/2020,4929.54,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2019,nov,15,landfill,l-landfill,552.0,mission trail,2/11/2020,176.82,110 franklin st - garbage refuse
2019,oct,1,landfill,l-landfill,13480.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,oct,4,landfill,l-landfill,11120.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,oct,8,landfill,l-landfill,14200.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,oct,11,landfill,l-landfill,14640.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,oct,15,landfill,l-landfill,13820.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,oct,18,landfill,l-landfill,12560.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,oct,22,landfill,l-landfill,13080.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,oct,25,landfill,l-landfill,13080.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,oct,29,landfill,l-landfill,13000.0,mission trail,2/11/2020,1451.4,500 el camino real 30yd compacted garbage
2019,nov,15,landfill,l-landfill,552.0,mission trail,2/11/2020,176.82,990 benton 2yd garbage refuse
2019,nov,15,recycle,r-mixed recycling,2096.0,mission trail,2/11/2020,236.9,425 el camino real
2019,nov,15,recycle,r-mixed recycling,4192.0,mission trail,2/11/2020,463.43,443 el camino real
2019,nov,15,recycle,r-mixed recycling,2096.0,mission trail,2/11/2020,122.64,475 el camino real
2019,nov,15,recycle,r-mixed recycling,3930.0,mission trail,2/11/2020,352.17,455 el camino real
2019,nov,7,compost,c-yardwaste,11160.0,mission trail,2/11/2020,1095.6,santa clara university 30yd yard waste box
2019,nov,19,compost,c-yardwaste,13460.0,mission trail,2/11/2020,1193.35,santa clara university 30yd yard waste box
2019,nov,25,compost,c-yardwaste,12660.0,mission trail,2/11/2020,1159.35,santa clara university 30yd yard waste box
2019,nov,4,recycle,r-mixed recycling,9700.0,mission trail,2/11/2020,1287.0,500 el camino real 40 yard recycling
2019,nov,7,recycle,r-mixed recycling,10380.0,mission trail,2/11/2020,1291.08,500 el camino real 40 yard recycling
2019,nov,11,recycle,r-mixed recycling,8560.0,mission trail,2/11/2020,1280.16,500 el camino real 40 yard recycling
2019,nov,14,recycle,r-mixed recycling,8480.0,mission trail,2/11/2020,1279.68,500 el camino real 40 yard recycling
2019,nov,18,recycle,r-mixed recycling,7780.0,mission trail,2/11/2020,1275.48,500 el camino real 40 yard recycling
2019,nov,15,landfill,l-landfill,1104.0,mission trail,2/11/2020,342.0,425 el camino real
2019,nov,21,recycle,r-mixed recycling,9960.0,mission trail,2/11/2020,1288.56,500 el camino real 40 yard recycling
2019,nov,25,recycle,r-mixed recycling,9380.0,mission trail,2/11/2020,1285.08,500 el camino real 40 yard recycling
2019,nov,15,landfill,l-landfill,276.0,mission trail,2/11/2020,669.72,443 el camino real
2019,nov,15,reuse,d-gleaning,257.0,other,2/17/2020,1137.86,pick lists / harvest records
2019,nov,15,landfill,l-landfill,1656.0,mission trail,2/11/2020,508.5,455 el camino real
2019,oct,15,reuse,d-food recovery network,5.0,food recovery network,1/6/20,1137.86,500 el camino real
2019,oct,15,recycle,r-confidential shredding,6750.0,corodata,11/19/19,1137.86,500 el camino real
2019,oct,15,recycle,r-mixed recycling,1048.0,mission trail,2/10/2020,122.64,990 benton st. 2yd recycling
2019,oct,15,compost,c-foodscraps,72000.0,mission trail,2/10/2020,1643.18,500 el camino real 3yd food scraps 5x/week
2019,dec,15,landfill,l-landfill,552.0,mission trail,2/11/2020,176.82,110 franklin st - garbage refuse
